Date,Salesperson,Customer,Car Make,Car Year,Original manufacture sale,Car Tax rate,Gov Income,Profit Rate,Profit Income,Sale Price,Commission Rate,Commission Earned,Company Revenue
5/7/2016,Patricia Wilson,Customer_94828,Ford,2015,31600.14,0.15,4740.021,0.25,9085.04025,45425.2,0.1,4542.520125,9282.539875
12/27/2016,Barbara Garcia,Customer_94830,Honda,2019,14164.74,0.15,2124.711,0.25,4072.36275,20361.81,0.02,407.236275,5789.833725
11/16/2011,Daniel Taylor,Customer_94831,Mercedes,2020,462328.68,0.15,69349.302,0.25,132919.4955,664597.48,0.1,66459.74775,135809.0523
3/27/2017,Karen Green,Customer_94832,Nissan,2019,31763.538,0.15,4764.5307,0.25,9132.017175,45660.09,0.11,5022.609446,8873.942554
8/26/2013,Emily Johnson,Customer_94833,Toyota,2023,27565.884,0.15,4134.8826,0.25,7925.19165,39625.96,0.14,5547.634155,6512.441845
12/16/2023,John Smith,Customer_94834,Mazda,2015,18973.008,0.15,2845.9512,0.25,5454.7398,27273.7,0.11,3000.10689,5300.58511
11/6/2009,John Smith,Customer_94835,Honda,2018,20888.172,0.15,3133.2258,0.25,6005.34945,30026.75,0.02,600.534945,8538.043055
8/13/2009,James Miller,Customer_94837,BMW,2023,56077.38,0.15,8411.607,0.25,16122.24675,80611.23,0.13,10479.46039,14054.38961
7/6/2013,Dorothy Hall,Customer_94839,Mazda,2021,16797.24,0.15,2519.586,0.25,4829.2065,24146.03,0.03,724.380975,6624.409025
7/3/2013,Ryan Robinson,Customer_94840,Nissan,2015,28831.32,0.15,4324.698,0.25,8289.0045,41445.02,0.05,2072.251125,10541.44888
2/4/2014,Kevin Lewis,Customer_94842,Mazda,2017,22934.088,0.15,3440.1132,0.25,6593.5503,32967.75,0.02,659.35503,9374.30697
7/21/2016,Mary Butler,Customer_94843,Toyota,2016,20600.736,0.15,3090.1104,0.25,5922.7116,29613.56,0.04,1184.54232,7828.28168
7/10/2010,Anthony Hernandez,Customer_94844,Lamborghini,2016,450705.384,0.15,67605.8076,0.25,129577.7979,647888.99,0.08,51831.11916,145352.4868
5/21/2014,Kevin Lewis,Customer_94845,Mazda,2016,16058.88,0.15,2408.832,0.25,4616.928,23084.64,0.02,461.6928,6564.0672
8/24/2012,Matthew White,Customer_94847,Toyota,2023,22440.24,0.15,3366.036,0.25,6451.569,32257.85,0.08,2580.6276,7236.9824
10/30/2017,Jacob Walker,Customer_94848,BMW,2020,39899.94,0.15,5984.991,0.25,11471.23275,57356.16,0.15,8603.424563,8852.795437
1/15/2017,Donna Lee,Customer_94850,BMW,2018,31194.78,0.15,4679.217,0.25,8968.49925,44842.5,0.13,5829.524513,7818.195487
1/31/2011,James Miller,Customer_94852,Chevrolet,2017,22642.164,0.15,3396.3246,0.25,6509.62215,32548.11,0.02,650.962215,9254.983785
9/5/2007,Susan Martinez,Customer_94853,Nissan,2017,13097.376,0.15,1964.6064,0.25,3765.4956,18827.48,0.08,1506.19824,4223.90576
3/30/2015,Mary Butler,Customer_94854,Nissan,2024,20442.564,0.15,3066.3846,0.25,5877.23715,29386.19,0.07,2057.033003,6886.592997
6/18/2007,Margaret Lopez,Customer_94856,BMW,2023,39767.682,0.15,5965.1523,0.25,11433.20858,57166.04,0.03,1714.981286,15683.37671
5/22/2013,Joseph Scott,Customer_94859,Toyota,2017,13305.6,0.15,1995.84,0.25,3825.36,19126.8,0.1,1912.68,3908.52
11/14/2013,David Williams,Customer_94860,Honda,2019,23729.58,0.15,3559.437,0.25,6822.25425,34111.27,0.05,1705.563563,8676.126437
1/24/2007,James Miller,Customer_94861,Toyota,2015,25633.74,0.15,3845.061,0.25,7369.70025,36848.5,0.1,3684.850125,7529.909875
8/13/2010,Edward Adams,Customer_94864,Toyota,2021,16777.152,0.15,2516.5728,0.25,4823.4312,24117.16,0.12,2894.05872,4445.94928
1/22/2014,Barbara Garcia,Customer_94868,BMW,2020,52948.908,0.15,7942.3362,0.25,15222.81105,76114.06,0.06,4566.843315,18598.30869
4/13/2016,Jacob Walker,Customer_94873,Toyota,2019,31551.576,0.15,4732.7364,0.25,9071.0781,45355.39,0.09,4081.985145,9721.828855
3/23/2006,John Smith,Customer_94874,Nissan,2015,30619.26,0.15,4592.889,0.25,8803.03725,44015.19,0.14,6162.126075,7233.803925
7/27/2009,Barbara Garcia,Customer_94876,Chevrolet,2017,32176.8,0.15,4826.52,0.25,9250.83,46254.15,0.09,4162.8735,9914.4765
9/7/2010,Karen Green,Customer_94877,Mazda,2018,19217.52,0.15,2882.628,0.25,5525.037,27625.19,0.05,1381.25925,7026.41075
10/30/2011,Michael Jones,Customer_94878,Toyota,2023,27554.766,0.15,4133.2149,0.25,7921.995225,39609.98,0.03,1188.299284,10866.91472
2/25/2012,Barbara Garcia,Customer_94879,Mazda,2016,32550.336,0.15,4882.5504,0.25,9358.2216,46791.11,0.12,5614.93296,8625.84104
7/19/2006,John Smith,Customer_94881,Toyota,2021,27522.66,0.15,4128.399,0.25,7912.76475,39563.82,0.1,3956.382375,8084.777625
12/20/2006,Susan Martinez,Customer_94882,Toyota,2024,18291.9,0.15,2743.785,0.25,5258.92125,26294.61,0.15,3944.190938,4058.519062
11/24/2011,Linda Anderson,Customer_94884,Toyota,2017,25688.406,0.15,3853.2609,0.25,7385.416725,36927.08,0.03,1107.812509,10130.86149
4/24/2012,Daniel Taylor,Customer_94885,Tesla,2017,26625.822,0.15,3993.8733,0.25,7654.923825,38274.62,0.01,382.7461913,11266.05181
11/14/2012,Joseph Scott,Customer_94886,BMW,2023,35292.276,0.15,5293.8414,0.25,10146.52935,50732.65,0.06,3043.958805,12396.4152
11/10/2012,Barbara Garcia,Customer_94887,Honda,2023,25921.386,0.15,3888.2079,0.25,7452.398475,37261.99,0.11,4098.819161,7241.784839
11/28/2010,Elizabeth Thomas,Customer_94888,Mazda,2020,32090.256,0.15,4813.5384,0.25,9225.9486,46129.74,0.08,3690.37944,10349.10456
5/1/2013,Anthony Hernandez,Customer_94891,Chevrolet,2021,17260.236,0.15,2589.0354,0.25,4962.31785,24811.59,0.02,496.231785,7055.122215
11/26/2006,Susan Martinez,Customer_94892,Toyota,2018,14112.012,0.15,2116.8018,0.25,4057.20345,20286.02,0.09,1825.741553,4348.266447
3/22/2009,Barbara Garcia,Customer_94894,Chevrolet,2021,21724.554,0.15,3258.6831,0.25,6245.809275,31229.05,0.03,936.8713913,8567.624609
5/4/2007,Matthew White,Customer_94895,Ford,2015,59293.104,0.15,8893.9656,0.25,17046.7674,85233.84,0.04,3409.35348,22531.38252
1/27/2017,Jennifer Davis,Customer_94896,Toyota,2024,31218.534,0.15,4682.7801,0.25,8975.328525,44876.64,0.07,3141.364984,10516.74102
7/20/2010,Daniel Taylor,Customer_94897,Nissan,2020,18261.18,0.15,2739.177,0.25,5250.08925,26250.45,0.05,1312.522313,6676.747687
8/28/2012,Mary Butler,Customer_94898,Mazda,2018,28340.964,0.15,4251.1446,0.25,8148.02715,40740.14,0.11,4481.414933,7917.761067
5/16/2010,Michael Jones,Customer_94899,Tesla,2022,61793.844,0.15,9269.0766,0.25,17765.73015,88828.65,0.09,7994.578568,19040.22743
7/14/2017,Nancy King,Customer_94902,Tesla,2023,54878.802,0.15,8231.8203,0.25,15777.65558,78888.28,0.07,5522.179451,18487.29855
10/29/2017,Anthony Hernandez,Customer_94905,Nissan,2016,31626.288,0.15,4743.9432,0.25,9092.5578,45462.79,0.08,3637.02312,10199.47888
4/25/2013,Jacob Walker,Customer_94906,Honda,2021,26428.152,0.15,3964.2228,0.25,7598.0937,37990.47,0.03,1139.714055,10422.60395
6/16/2013,Anthony Hernandez,Customer_94907,Toyota,2023,27962.076,0.15,4194.3114,0.25,8039.09685,40195.48,0.13,5225.412953,7007.991047
1/29/2015,William Young,Customer_94908,Honda,2017,14215.344,0.15,2132.3016,0.25,4086.9114,20434.56,0.04,817.38228,5401.83372
1/26/2011,Nancy King,Customer_94909,Toyota,2016,14342.976,0.15,2151.4464,0.25,4123.6056,20618.03,0.11,2267.98308,4007.07092
6/16/2015,Ryan Robinson,Customer_94911,Ford,2016,54568.08,0.15,8185.212,0.25,15688.323,78441.62,0.08,6275.3292,17598.2108
9/23/2010,Dorothy Hall,Customer_94912,Mazda,2021,19329.024,0.15,2899.3536,0.25,5557.0944,27785.47,0.04,1111.41888,7345.02712
7/12/2009,Barbara Garcia,Customer_94913,Mazda,2023,27283.398,0.15,4092.5097,0.25,7843.976925,39219.88,0.13,5098.585001,6837.896999
12/8/2007,Linda Anderson,Customer_94914,Toyota,2024,24687.936,0.15,3703.1904,0.25,7097.7816,35488.91,0.12,4258.66896,6542.30504
5/10/2009,Donna Lee,Customer_94918,Mazda,2024,16243.704,0.15,2436.5556,0.25,4670.0649,23350.32,0.02,467.00649,6639.60951
1/18/2012,William Young,Customer_94919,Chevrolet,2016,24873.12,0.15,3730.968,0.25,7151.022,35755.11,0.15,5363.2665,5518.7235
7/12/2006,Margaret Lopez,Customer_94920,BMW,2015,40171.236,0.15,6025.6854,0.25,11549.23035,57746.15,0.03,1732.384553,15842.52945
9/19/2016,Elizabeth Thomas,Customer_94922,Ford,2022,42052.956,0.15,6307.9434,0.25,12090.22485,60451.12,0.06,3627.067455,14771.09655
1/9/2010,Kevin Lewis,Customer_94923,Lamborghini,2015,406790.802,0.15,61018.6203,0.25,116952.3556,584761.78,0.11,64323.79557,113647.1824
6/29/2010,Jacob Walker,Customer_94924,Nissan,2017,16466.472,0.15,2469.9708,0.25,4734.1107,23670.55,0.02,473.41107,6730.66693
12/14/2013,Donna Lee,Customer_94925,Toyota,2024,13779.792,0.15,2066.9688,0.25,3961.6902,19808.45,0.04,792.33804,5236.31996
12/22/2011,Linda Anderson,Customer_94927,Toyota,2017,28866.24,0.15,4329.936,0.25,8299.044,41495.22,0.04,1659.8088,10969.1712
12/21/2023,Patricia Wilson,Customer_94928,Toyota,2024,25341.966,0.15,3801.2949,0.25,7285.815225,36429.08,0.11,4007.198374,7079.915626
9/25/2014,David Williams,Customer_94930,Toyota,2022,14506.128,0.15,2175.9192,0.25,4170.5118,20852.56,0.04,834.10236,5512.32964
4/26/2015,Joseph Scott,Customer_94932,Chevrolet,2015,27813.564,0.15,4172.0346,0.25,7996.39965,39982,0.02,799.639965,11368.79604
10/27/2006,Dorothy Hall,Customer_94933,Toyota,2017,18007.89,0.15,2701.1835,0.25,5177.268375,25886.34,0.09,2329.770769,5548.679231
12/10/2014,Patricia Wilson,Customer_94934,Tesla,2021,36830.01,0.15,5524.5015,0.25,10588.62788,52943.14,0.09,4764.882544,11348.24746
4/10/2012,Linda Anderson,Customer_94935,Ford,2015,29513.22,0.15,4426.983,0.25,8485.05075,42425.25,0.1,4242.525375,8669.504625
6/19/2009,Karen Green,Customer_94936,Chevrolet,2018,27575.184,0.15,4136.2776,0.25,7927.8654,39639.33,0.07,2774.75289,9289.39311
11/3/2015,David Williams,Customer_94937,BMW,2016,50780.496,0.15,7617.0744,0.25,14599.3926,72996.96,0.04,2919.87852,19296.58548
8/26/2009,Kevin Lewis,Customer_94938,Toyota,2016,13812.96,0.15,2071.944,0.25,3971.226,19856.13,0.12,2382.7356,3660.4344
2/20/2011,Richard Pierce,Customer_94943,BMW,2015,63021.888,0.15,9453.2832,0.25,18118.7928,90593.96,0.08,7247.51712,20324.55488
12/5/2009,Margaret Lopez,Customer_94944,Toyota,2018,17560.704,0.15,2634.1056,0.25,5048.7024,25243.51,0.12,3029.22144,4653.58456
2/11/2015,Mary Butler,Customer_94945,BMW,2015,61293.858,0.15,9194.0787,0.25,17621.98418,88109.92,0.03,2643.297626,24172.76437
10/13/2013,Jacob Walker,Customer_94948,Toyota,2020,22454.208,0.15,3368.1312,0.25,6455.5848,32277.92,0.12,3873.35088,5950.36112
8/3/2015,Sandra Moore,Customer_94949,Chevrolet,2015,16059.258,0.15,2408.8887,0.25,4617.036675,23085.18,0.11,2539.370171,4486.551829
6/27/2023,Susan Martinez,Customer_94950,Chevrolet,2021,31860.108,0.15,4779.0162,0.25,9159.78105,45798.91,0.11,5037.879578,8900.922422
11/20/2015,John Smith,Customer_94951,Nissan,2019,28526.16,0.15,4278.924,0.25,8201.271,41006.36,0.04,1640.2542,10839.9458
5/15/2015,Nancy King,Customer_94953,Nissan,2024,13160.16,0.15,1974.024,0.25,3783.546,18917.73,0.04,756.7092,5000.8608
7/7/2013,Patricia Wilson,Customer_94954,Nissan,2015,30735.54,0.15,4610.331,0.25,8836.46775,44182.34,0.1,4418.233875,9028.566125
2/15/2006,Emily Johnson,Customer_94955,Honda,2016,16123.14,0.15,2418.471,0.25,4635.40275,23177.01,0.02,463.540275,6590.329725
3/31/2010,Ryan Robinson,Customer_94956,Toyota,2023,15279.876,0.15,2291.9814,0.25,4392.96435,21964.82,0.14,3075.075045,3609.868955
6/2/2014,Margaret Lopez,Customer_94957,Mazda,2023,17210.592,0.15,2581.5888,0.25,4948.0452,24740.23,0.12,2968.82712,4560.81088
5/7/2010,Edward Adams,Customer_94958,Chevrolet,2015,27646.932,0.15,4147.0398,0.25,7948.49295,39742.46,0.01,397.4246475,11698.10335
5/29/2011,Jennifer Davis,Customer_94960,BMW,2023,32534.61,0.15,4880.1915,0.25,9353.700375,46768.5,0.03,1403.055056,12830.83494
2/4/2017,Richard Pierce,Customer_94962,Mazda,2020,31133.016,0.15,4669.9524,0.25,8950.7421,44753.71,0.09,4027.833945,9592.860055
3/4/2017,Kevin Lewis,Customer_94963,Toyota,2018,12656.16,0.15,1898.424,0.25,3638.646,18193.23,0.02,363.8646,5173.2054
6/1/2015,Michael Jones,Customer_94965,Toyota,2018,18594.888,0.15,2789.2332,0.25,5346.0303,26730.15,0.07,1871.110605,6264.151395
6/3/2023,Margaret Lopez,Customer_94969,BMW,2017,57159.438,0.15,8573.9157,0.25,16433.33843,82166.69,0.03,2465.000764,22542.25124
9/13/2011,Richard Pierce,Customer_94971,Mazda,2020,13564.068,0.15,2034.6102,0.25,3899.66955,19498.35,0.13,2534.785208,3399.496792
4/7/2009,John Smith,Customer_94972,Toyota,2024,23946.048,0.15,3591.9072,0.25,6884.4888,34422.44,0.12,4130.69328,6345.69872
6/9/2012,Susan Martinez,Customer_94975,Honda,2015,23729.796,0.15,3559.4694,0.25,6822.31635,34111.58,0.06,2046.694905,8335.089095
8/17/2012,Anthony Hernandez,Customer_94977,Honda,2022,21307.86,0.15,3196.179,0.25,6126.00975,30630.05,0.05,1531.502438,7790.687562
4/2/2014,Christopher Martinez,Customer_94979,Honda,2016,13634.28,0.15,2045.142,0.25,3919.8555,19599.28,0.1,1959.92775,4005.07225
5/30/2011,William Young,Customer_94980,Ford,2021,28455.84,0.15,4268.376,0.25,8181.054,40905.27,0.05,2045.2635,10404.1665
3/1/2015,Jessica Brown,Customer_94983,Honda,2017,27222.072,0.15,4083.3108,0.25,7826.3457,39131.73,0.06,2347.90371,9561.75429
7/22/2011,Margaret Lopez,Customer_94984,Nissan,2015,17455.464,0.15,2618.3196,0.25,5018.4459,25092.23,0.02,501.84459,7134.92141
10/27/2015,Emily Johnson,Customer_94987,Mazda,2018,23664.96,0.15,3549.744,0.25,6803.676,34018.38,0.08,2721.4704,7631.9496
12/24/2012,Nancy King,Customer_94988,Chevrolet,2017,33754.908,0.15,5063.2362,0.25,9704.53605,48522.68,0.13,6307.948433,8459.823567
11/1/2006,John Smith,Customer_94991,Nissan,2016,28377.216,0.15,4256.5824,0.25,8158.4496,40792.25,0.12,4895.06976,7519.96424
3/22/2006,Patricia Wilson,Customer_94992,Toyota,2023,13890.912,0.15,2083.6368,0.25,3993.6372,19968.19,0.12,2396.18232,3681.09568
7/30/2016,Karen Green,Customer_94993,Honda,2015,33141.024,0.15,4971.1536,0.25,9528.0444,47640.22,0.12,5716.82664,8782.36936
11/12/2013,Susan Martinez,Customer_94994,Toyota,2019,15648.552,0.15,2347.2828,0.25,4498.9587,22494.79,0.08,1799.58348,5046.65452
11/4/2010,Jacob Walker,Customer_94995,Toyota,2021,28193.778,0.15,4229.0667,0.25,8105.711175,40528.56,0.03,1215.856676,11118.92532
4/23/2015,William Young,Customer_94996,Toyota,2016,29162.34,0.15,4374.351,0.25,8384.17275,41920.86,0.14,5868.920925,6889.599075
6/11/2010,Sandra Moore,Customer_94998,Toyota,2015,26635.14,0.15,3995.271,0.25,7657.60275,38288.01,0.05,1914.400688,9738.469312
10/19/2015,Margaret Lopez,Customer_95001,Tesla,2016,29462.616,0.15,4419.3924,0.25,8470.5021,42352.51,0.14,5929.35147,6960.54253
9/20/2012,John Smith,Customer_95002,Honda,2020,17250.228,0.15,2587.5342,0.25,4959.44055,24797.2,0.06,1487.832165,6059.139835
11/8/2015,Mary Butler,Customer_95004,Lamborghini,2019,414546.66,0.15,62181.999,0.25,119182.1648,595910.82,0.1,59591.08238,121773.0776
1/15/2023,Nancy King,Customer_95005,Honda,2021,14110.74,0.15,2116.611,0.25,4056.83775,20284.19,0.05,1014.209438,5159.240562
9/12/2007,Barbara Garcia,Customer_95006,Tesla,2023,43376.13,0.15,6506.4195,0.25,12470.63738,62353.19,0.05,3117.659344,15859.40066
8/16/2017,Michael Jones,Customer_95009,Toyota,2020,27533.712,0.15,4130.0568,0.25,7915.9422,39579.71,0.06,2374.78266,9671.21534
8/27/2007,Daniel Taylor,Customer_95011,BMW,2015,26179.524,0.15,3926.9286,0.25,7526.61315,37633.07,0.02,752.661315,10700.88469
5/31/2011,Karen Green,Customer_95012,Honda,2020,24118.524,0.15,3617.7786,0.25,6934.07565,34670.38,0.11,3813.741608,6738.114392
9/15/2016,Sandra Moore,Customer_95013,Nissan,2019,30173.436,0.15,4526.0154,0.25,8674.86285,43374.31,0.02,867.486285,12333.38772
5/4/2011,Kevin Lewis,Customer_95015,Tesla,2021,30317.844,0.15,4547.6766,0.25,8716.38015,43581.9,0.03,1307.457023,11956.59898
8/19/2007,Daniel Taylor,Customer_95016,Mazda,2020,29203.746,0.15,4380.5619,0.25,8396.076975,41980.38,0.01,419.8038488,12356.83015
10/18/2017,Joseph Scott,Customer_95018,Tesla,2020,49424.526,0.15,7413.6789,0.25,14209.55123,71047.76,0.11,7815.253174,13807.98083
2/12/2009,Richard Pierce,Customer_95022,Ford,2023,54990.282,0.15,8248.5423,0.25,15809.70608,79048.53,0.09,7114.367734,16943.88027
6/29/2009,Edward Adams,Customer_95023,Ford,2018,26948.688,0.15,4042.3032,0.25,7747.7478,38738.74,0.04,1549.54956,10240.50244
5/6/2016,Donna Lee,Customer_95024,Nissan,2016,32142.432,0.15,4821.3648,0.25,9240.9492,46204.75,0.12,5544.56952,8517.74848
10/9/2006,Kevin Lewis,Customer_95025,Honda,2020,17733.324,0.15,2659.9986,0.25,5098.33065,25491.65,0.07,1784.415728,5973.910272
12/23/2010,Dorothy Hall,Customer_95026,Honda,2021,25202.352,0.15,3780.3528,0.25,7245.6762,36228.38,0.07,2535.98667,8490.04133
1/24/2013,Patricia Wilson,Customer_95027,Mazda,2023,13387.932,0.15,2008.1898,0.25,3849.03045,19245.15,0.11,2116.966748,3740.251252
9/7/2015,Joseph Scott,Customer_95029,Toyota,2023,31088.85,0.15,4663.3275,0.25,8938.044375,44690.22,0.07,3128.315531,10473.05447
10/4/2023,Elizabeth Thomas,Customer_95030,BMW,2022,29134.56,0.15,4370.184,0.25,8376.186,41880.93,0.12,5025.7116,7720.6584
4/17/2015,Edward Adams,Customer_95031,Toyota,2016,15127.896,0.15,2269.1844,0.25,4349.2701,21746.35,0.06,1304.78103,5313.67297
5/18/2016,Ryan Robinson,Customer_95032,Toyota,2023,30811.2,0.15,4621.68,0.25,8858.22,44291.1,0.12,5314.932,8164.968
8/30/2009,Jennifer Davis,Customer_95034,Nissan,2016,19224.09,0.15,2883.6135,0.25,5526.925875,27634.63,0.11,3039.809231,5370.730769
7/2/2012,Karen Green,Customer_95035,Mercedes,2019,109625.82,0.15,16443.873,0.25,31517.42325,157587.12,0.13,20486.32511,27474.97489
4/17/2007,Emily Johnson,Customer_95037,BMW,2016,34045.416,0.15,5106.8124,0.25,9788.0571,48940.29,0.14,6851.63997,8043.23403
2/24/2023,Anthony Hernandez,Customer_95038,Lamborghini,2019,254700.828,0.15,38205.1242,0.25,73226.48805,366132.44,0.06,21967.94642,89463.66558
11/19/2006,Mary Butler,Customer_95041,Mazda,2018,27211.17,0.15,4081.6755,0.25,7823.211375,39116.06,0.07,2738.123981,9166.766019
6/18/2007,Susan Martinez,Customer_95046,Tesla,2015,56926.98,0.15,8539.047,0.25,16366.50675,81832.53,0.1,8183.253375,16722.29663
2/4/2011,Ryan Robinson,Customer_95047,Toyota,2024,24652.53,0.15,3697.8795,0.25,7087.602375,35438.01,0.09,3189.421069,7596.058931
1/3/2012,Jacob Walker,Customer_95048,Nissan,2015,24858.54,0.15,3728.781,0.25,7146.83025,35734.15,0.05,1786.707563,9088.902437
1/11/2016,James Miller,Customer_95050,Chevrolet,2019,13755.582,0.15,2063.3373,0.25,3954.729825,19773.65,0.09,1779.628421,4238.439579
4/18/2017,Joseph Scott,Customer_95052,Ford,2021,42237.936,0.15,6335.6904,0.25,12143.4066,60717.03,0.04,2428.68132,16050.41268
12/8/2010,Donna Lee,Customer_95053,BMW,2020,63368.022,0.15,9505.2033,0.25,18218.30633,91091.53,0.09,8198.237846,19525.27015
9/24/2007,Dorothy Hall,Customer_95055,Tesla,2022,34718.148,0.15,5207.7222,0.25,9981.46755,49907.34,0.02,998.146755,14191.04525
5/17/2011,Susan Martinez,Customer_95056,Honda,2020,22366.152,0.15,3354.9228,0.25,6430.2687,32151.34,0.02,643.02687,9142.16113
12/28/2012,Emily Johnson,Customer_95057,Mercedes,2021,400766.574,0.15,60114.9861,0.25,115220.39,576101.95,0.07,40327.13651,135008.2395
2/14/2015,Margaret Lopez,Customer_95058,Chevrolet,2021,23839.2,0.15,3575.88,0.25,6853.77,34268.85,0.05,1713.4425,8716.2075
5/12/2016,Ryan Robinson,Customer_95059,Nissan,2022,16611.84,0.15,2491.776,0.25,4775.904,23879.52,0.03,716.3856,6551.2944
2/3/2014,William Young,Customer_95060,Honda,2020,20161.368,0.15,3024.2052,0.25,5796.3933,28981.97,0.07,2028.737655,6791.864345
11/2/2007,Ryan Robinson,Customer_95061,Toyota,2020,25231.974,0.15,3784.7961,0.25,7254.192525,36270.96,0.09,3264.386636,7774.599364
5/4/2007,Christopher Martinez,Customer_95062,Ford,2024,59217.084,0.15,8882.5626,0.25,17024.91165,85124.56,0.09,7661.210243,18246.26576
2/9/2007,Edward Adams,Customer_95063,Chevrolet,2017,29952.78,0.15,4492.917,0.25,8611.42425,43057.12,0.1,4305.712125,8798.627875
10/31/2016,David Williams,Customer_95064,Honda,2018,18894.72,0.15,2834.208,0.25,5432.232,27161.16,0.04,1086.4464,7179.9936
1/11/2011,Elizabeth Thomas,Customer_95065,Toyota,2023,25482.288,0.15,3822.3432,0.25,7326.1578,36630.79,0.04,1465.23156,9683.27044
12/25/2016,Richard Pierce,Customer_95066,Tesla,2024,34977.024,0.15,5246.5536,0.25,10055.8944,50279.47,0.02,1005.58944,14296.85656
5/30/2013,Edward Adams,Customer_95068,Mazda,2024,23973.6,0.15,3596.04,0.25,6892.41,34462.05,0.12,4135.446,6353.004
12/2/2013,Nancy King,Customer_95069,Nissan,2018,24033.024,0.15,3604.9536,0.25,6909.4944,34547.47,0.08,2763.79776,7750.64824
10/24/2016,Kevin Lewis,Customer_95070,Honda,2024,29822.31,0.15,4473.3465,0.25,8573.914125,42869.57,0.05,2143.478531,10903.78147
12/1/2007,Nancy King,Customer_95071,Mazda,2019,14422.824,0.15,2163.4236,0.25,4146.5619,20732.81,0.14,2902.59333,3407.39267
8/15/2015,David Williams,Customer_95072,Lamborghini,2015,253167.42,0.15,37975.113,0.25,72785.63325,363928.17,0.1,36392.81663,74367.93337
1/21/2014,Donna Lee,Customer_95074,Tesla,2015,50607.648,0.15,7591.1472,0.25,14549.6988,72748.49,0.12,8729.81928,13411.02272
12/15/2016,Anthony Hernandez,Customer_95077,Toyota,2023,26301.312,0.15,3945.1968,0.25,7561.6272,37808.14,0.02,756.16272,10750.66528
6/25/2011,Ryan Robinson,Customer_95078,Toyota,2017,18079.83,0.15,2711.9745,0.25,5197.951125,25989.76,0.09,2339.078006,5570.851994
5/21/2014,Anthony Hernandez,Customer_95081,Toyota,2024,15797.814,0.15,2369.6721,0.25,4541.871525,22709.36,0.01,227.0935763,6684.452424
12/27/2011,Nancy King,Customer_95082,Honda,2024,30032.604,0.15,4504.8906,0.25,8634.37365,43171.87,0.11,4748.905508,8390.360492
1/30/2006,Mary Butler,Customer_95083,Nissan,2018,22518.72,0.15,3377.808,0.25,6474.132,32370.66,0.05,1618.533,8233.407
10/17/2007,Christopher Martinez,Customer_95084,Chevrolet,2017,22177.134,0.15,3326.5701,0.25,6375.926025,31879.63,0.11,3506.759314,6195.736686
